# GX (Channel Output Probability) Table
# Parameters: Pi=0.004000 Pd=0.004000 Ps=0.004000 Pt=0.992000
# Nu=6 Q=18 Nu2min=3 Nu2max=9
# Format: ly binary(y) xi probability
ly	binary(y)	xi	probability
9	001101011	13	3.179719929700e-17
9	001101011	14	3.185990055796e-17
9	001101011	15	4.045511156222e-15
9	001101011	16	3.167154083948e-17
9	001101011	17	3.166975870405e-17
9	001101100	0	9.915766687987e-13
9	001101100	1	1.185245331906e-14
9	001101100	2	7.329122699112e-10
9	001101100	3	1.185270820231e-14
9	001101100	4	2.459345135821e-10
9	001101100	5	6.099666246004e-08
9	001101100	6	7.964848718398e-15
9	001101100	7	6.099666246004e-08
9	001101100	8	7.329122699112e-10
9	001101100	9	1.914214337294e-19
9	001101100	10	1.593096931460e-17
9	001101100	11	7.964848718398e-15
9	001101100	12	1.593096931460e-17
9	001101100	13	2.459345135821e-10
9	001101100	14	1.185245331906e-14
9	001101100	15	1.914214337294e-19
9	001101100	16	1.185270820231e-14
9	001101100	17	9.915766687987e-13
9	001101101	0	2.469025905309e-10
9	001101101	1	2.943359305055e-12
9	001101101	2	2.943422898424e-12
9	001101101	3	2.951324342374e-12
9	001101101	4	6.099175551280e-08
9	001101101	5	2.449704983272e-10
9	001101101	6	1.975345759490e-12
9	001101101	7	2.449665317708e-10
9	001101101	8	2.943422770728e-12
9	001101101	9	4.766393699862e-17
9	001101101	10	3.950881155722e-15
9	001101101	11	3.198760118931e-17
9	001101101	12	3.966811101376e-15
9	001101101	13	9.876888095666e-13
9	001101101	14	4.760021413279e-17
9	001101101	15	4.747302945080e-17
9	001101101	16	4.760149469898e-17
9	001101101	17	3.982235617665e-15
9	001101110	0	2.469025905304e-10
9	001101110	1	4.045574622149e-15
9	001101110	2	2.508099183781e-10
9	001101110	3	2.951292736342e-12
9	001101110	4	1.971489949785e-12
9	001101110	5	1.214975288118e-07
9	001101110	6	7.933370385247e-15
9	001101110	7	4.918650132608e-10
9	001101110	8	2.951292672622e-12
9	001101110	9	4.766393699040e-17
9	001101110	10	1.284652813210e-19
9	001101110	11	7.933051781195e-15
9	001101110	12	3.173347847841e-17
9	001101110	13	1.967507398625e-12
9	001101110	14	4.760021618004e-17
9	001101110	15	6.525220663812e-20
9	001101110	16	4.045383459718e-15
9	001101110	17	3.982362549520e-15
9	001101111	0	6.147874504206e-08
9	001101111	1	1.007300544936e-12
9	001101111	2	1.007300544936e-12
9	001101111	3	7.348718913492e-10
9	001101111	4	4.889335062200e-10
9	001101111	5	4.889335062200e-10
9	001101111	6	1.975377492708e-12
9	001101111	7	1.975377492708e-12
9	001101111	8	1.185258101454e-14
9	001101111	9	1.186832031061e-14
9	001101111	10	3.192362344846e-17
9	001101111	11	3.192362344846e-17
9	001101111	12	7.901636140088e-15
9	001101111	13	7.901636140088e-15
9	001101111	14	1.911655268275e-19
9	001101111	15	1.624703275591e-17
9	001101111	16	1.624703275591e-17
9	001101111	17	1.599342389365e-17
9	001110000	0	7.917439158007e-15
9	001110000	1	2.943422770728e-12
9	001110000	2	2.943422770728e-12
9	001110000	3	7.886150454896e-15
9	001110000	4	1.580352588591e-14
9	001110000	5	1.580352588591e-14
9	001110000	6	9.758994415114e-10
9	001110000	7	9.758994415114e-10
9	001110000	8	6.245560069213e-08
9	001110000	9	2.620446558710e-22
9	001110000	10	1.605765140785e-17
9	001110000	11	1.605765140785e-17
9	001110000	12	1.183671351119e-14
9	001110000	13	1.183671351119e-14
9	001110000	14	4.889452635363e-10
9	001110000	15	4.766393699862e-17
9	001110000	16	4.766393699862e-17
9	001110000	17	1.191573012486e-14
9	001110001	0	1.971442350344e-12
9	001110001	1	7.329122381780e-10
9	001110001	2	1.182097549568e-14
9	001110001	3	1.963651463269e-12
9	001110001	4	3.931111324892e-12
9	001110001	5	6.359516321062e-17
9	001110001	6	2.425080797407e-07
9	001110001	7	3.931111324380e-12
9	001110001	8	2.508257055909e-10
9	001110001	9	6.524911931188e-20
9	001110001	10	3.998355198494e-15
9	001110001	11	6.448855992053e-20
9	001110001	12	2.943390846347e-12
9	001110001	13	4.760072491468e-17
9	001110001	14	1.963635596531e-12
9	001110001	15	1.182078433325e-14
9	001110001	16	2.553991745803e-19
9	001110001	17	4.785433785084e-17
9	001110010	0	1.971442223412e-12
9	001110010	1	4.869896087832e-10
9	001110010	2	1.007268748506e-12
9	001110010	3	1.955781561375e-12
9	001110010	4	9.956537846978e-13
9	001110010	5	9.838171344080e-13
9	001110010	6	4.908970626735e-10
9	001110010	7	1.214975208944e-07
9	001110010	8	2.508257371969e-10
9	001110010	9	6.524707205693e-20
9	001110010	10	3.966812123980e-15
9	001110010	11	1.916732501993e-19
9	001110010	12	1.185245408167e-14
9	001110010	13	9.837695339369e-13
9	001110010	14	1.963635596531e-12
9	001110010	15	1.624779945289e-17
9	001110010	16	7.854290303574e-15
9	001110010	17	4.785484761732e-17
9	001110011	0	4.908891136295e-10
9	001110011	1	1.212604125868e-07
9	001110011	2	4.045383714601e-15
9	001110011	3	4.869896087824e-10
9	001110011	4	2.479138415721e-10
9	001110011	5	3.982742582484e-15
9	001110011	6	1.222313971953e-07
9	001110011	7	4.899093422581e-10
9	001110011	8	1.007332277899e-12
9	001110011	9	1.624652094217e-17
9	001110011	10	9.877362188700e-13
9	001110011	11	7.697844550348e-22
9	001110011	12	2.951245199596e-12
9	001110011	13	3.966748400087e-15
9	001110011	14	7.886086733058e-15
9	001110011	15	4.045511156222e-15
9	001110011	16	3.167103105646e-17
9	001110011	17	1.921881430415e-19
9	001110100	0	2.356242536555e-14
9	001110100	1	1.969087815421e-14
9	001110100	2	7.329122699112e-10
9	001110100	3	7.901763328885e-15
9	001110100	4	9.798980504505e-13
9	001110100	5	3.935077945591e-12
9	001110100	6	3.919274865508e-12
9	001110100	7	1.215004563838e-07
9	001110100	8	9.778669963178e-10
9	001110100	9	1.529295586202e-21
9	001110100	10	6.499833054734e-20
9	001110100	11	3.998355200554e-15
9	001110100	12	4.753700205295e-17
9	001110100	13	1.967522948036e-12
9	001110100	14	1.967554934612e-12
9	001110100	15	1.914214337294e-19
9	001110100	16	3.982550915413e-15
9	001110100	17	3.967192927748e-15
9	001110101	0	5.867043916023e-12
9	001110101	1	4.895127089008e-12
9	001110101	2	2.943422898424e-12
9	001110101	3	1.967539068892e-12
9	001110101	4	2.430069260080e-10
9	001110101	5	1.583519563945e-14
9	001110101	6	9.739280310870e-10
9	001110101	7	4.879536876317e-10
9	001110101	8	3.927176692039e-12
9	001110101	9	3.807946009644e-19
9	001110101	10	1.618407146892e-17
9	001110101	11	1.605765142021e-17
9	001110101	12	1.182084677248e-14
9	001110101	13	7.901698842405e-15
9	001110101	14	7.901827046633e-15
9	001110101	15	4.747302945080e-17
9	001110101	16	1.599443732190e-17
9	001110101	17	1.593250171786e-17
9	001110110	0	5.867043915513e-12
9	001110110	1	1.955813358574e-12
9	001110110	2	2.508099183781e-10
9	001110110	3	1.967507462861e-12
9	001110110	4	1.190024494534e-14
9	001110110	5	2.449704664676e-10
9	001110110	6	1.971474147283e-12
9	001110110	7	1.219834952379e-07
9	001110110	8	3.935046593933e-12
9	001110110	9	3.807945927425e-19
9	001110110	10	1.593097546871e-17
9	001110110	11	4.772663929963e-17
9	001110110	12	4.760021719545e-17
9	001110110	13	1.967491404449e-12
9	001110110	14	7.901827048680e-15
9	001110110	15	6.525220663812e-20
9	001110110	16	4.013776402341e-15
9	001110110	17	1.605943357209e-17
9	001110111	0	1.460893934963e-09
9	001110111	1	4.869974787491e-10
9	001110111	2	1.007300544936e-12
9	001110111	3	4.899093582523e-10
9	001110111	4	1.979407387916e-12
9	001110111	5	9.917029030385e-13
9	001110111	6	4.908891453625e-10
9	001110111	7	4.899014567439e-10
9	001110111	8	1.580339997564e-14
9	001110111	9	9.481785359287e-17
9	001110111	10	3.966812634770e-15
9	001110111	11	1.916763293037e-19
9	001110111	12	1.185239035982e-14
9	001110111	13	7.901635627255e-15
9	001110111	14	3.173424517542e-17
9	001110111	15	1.624703275591e-17
9	001110111	16	1.612009678251e-17
9	001110111	17	6.449571715699e-20
9	001111000	0	6.346696001518e-17
9	001111000	1	2.469220917071e-10
9	001111000	2	7.329122699112e-10
9	001111000	3	3.173501085696e-17
9	001111000	4	1.967523138946e-12
9	001111000	5	2.955227623823e-12
9	001111000	6	2.479020049858e-10
9	001111000	7	2.488896936044e-10
9	001111000	8	3.640065804058e-07
9	001111000	9	4.115115199030e-24
9	001111000	10	3.173398721715e-17
9	001111000	11	3.998354945658e-15
9	001111000	12	4.760047105917e-17
9	001111000	13	3.998355203629e-15
9	001111000	14	4.918610779286e-10
9	001111000	15	1.914214337294e-19
9	001111000	16	3.183574071313e-19
9	001111000	17	2.360977247648e-14
9	001111001	0	1.580327304378e-14
9	001111001	1	6.148359293349e-08
9	001111001	2	2.943422898424e-12
9	001111001	3	7.902017703383e-15
9	001111001	4	4.899092949136e-10
9	001111001	5	1.186844826302e-14
9	001111001	6	6.123769391361e-08
9	001111001	7	1.983326408661e-12
9	001111001	8	1.461873816891e-09
9	001111001	9	1.024663684558e-21
9	001111001	10	7.901762560137e-15
9	001111001	11	1.605765038831e-17
9	001111001	12	1.183652362522e-14
9	001111001	13	1.605816323804e-17
9	001111001	14	1.975345694492e-12
9	001111001	15	4.747302945080e-17
9	001111001	16	1.535482522017e-21
9	001111001	17	9.481836335936e-17
9	001111010	0	1.577166701208e-14
9	001111010	1	2.488582141875e-10
9	001111010	2	2.508099183781e-10
9	001111010	3	7.870411671681e-15
9	001111010	4	1.967539132870e-12
9	001111010	5	2.947310312882e-12
9	001111010	6	2.959194244013e-12
9	001111010	7	6.074975212616e-08
9	001111010	8	1.461881686792e-09
9	001111010	9	1.024655462651e-21
9	001111010	10	4.760021617180e-17
9	001111010	11	4.766368005168e-17
9	001111010	12	4.760047413828e-17
9	001111010	13	3.982424490250e-15
9	001111010	14	1.975345694494e-12
9	001111010	15	6.525220663812e-20
9	001111010	16	3.154384433553e-17
9	001111010	17	9.481836540661e-17
9	001111011	0	3.927145086008e-12
9	001111011	1	6.196569528515e-08
9	001111011	2	1.007300544936e-12
9	001111011	3	1.959732506249e-12
9	001111011	4	4.899172123514e-10
9	001111011	5	1.185258127045e-14
9	001111011	6	7.348718754828e-10
9	001111011	7	2.449665315788e-10
9	001111011	8	5.871010790331e-12
9	001111011	9	2.551392102001e-19
9	001111011	10	1.185245382574e-14
9	001111011	11	1.914214336964e-19
9	001111011	12	1.185245382883e-14
9	001111011	13	1.605765039246e-17
9	001111011	14	7.933115238933e-15
9	001111011	15	1.624703275591e-17
9	001111011	16	1.271949431305e-19
9	001111011	17	3.807966482193e-19
9	001111100	0	4.045384224368e-15
9	001111100	1	2.951260876447e-12
9	001111100	2	1.824951552079e-07
9	001111100	3	4.760123776026e-17
9	001111100	4	9.916396275071e-13
9	001111100	5	7.358516783320e-10
9	001111100	6	9.955903814689e-13
9	001111100	7	7.358516783320e-10
9	001111100	8	1.824951552079e-07
9	001111100	9	7.687607780297e-22
9	001111100	10	1.911665504384e-19
9	001111100	11	9.955903814689e-13
9	001111100	12	1.911665504384e-19
9	001111100	13	9.916396275071e-13
9	001111100	14	2.951260876447e-12
9	001111100	15	7.687607780297e-22
9	001111100	16	4.760123776026e-17
9	001111100	17	4.045384224368e-15
9	001111101	0	1.007300671868e-12
9	001111101	1	7.328964669588e-10
9	001111101	2	7.329123017076e-10
9	001111101	3	1.185270820231e-14
9	001111101	4	2.459305629556e-10
9	001111101	5	2.955243617492e-12
9	001111101	6	2.459345137093e-10
9	001111101	7	2.959178504973e-12
9	001111101	8	7.329122699112e-10
9	001111101	9	1.914214337294e-19
9	001111101	10	4.753649433784e-17
9	001111101	11	3.998354946690e-15
9	001111101	12	4.753623945871e-17
9	001111101	13	3.982488465939e-15
9	001111101	14	1.185245331906e-14
9	001111101	15	1.906547367502e-19
9	001111101	16	1.911706614417e-19
9	001111101	17	1.624652298943e-17
9	001111110	0	1.007300544936e-12
9	001111110	1	1.007348080915e-12
9	001111110	2	6.245166967614e-08
9	001111110	3	1.185258127045e-14
9	001111110	4	1.188431448889e-14
9	001111110	5	7.338802679076e-10
9	001111110	6	1.188431423298e-14
9	001111110	7	7.338802520411e-10
9	001111110	8	7.348718754828e-10
9	001111110	9	1.914214336964e-19
9	001111110	10	1.914224696732e-19
9	001111110	11	1.186825633287e-14
9	001111110	12	1.911665628043e-19
9	001111110	13	1.185238985109e-14
9	001111110	14	1.185245382883e-14
9	001111110	15	2.620570547716e-22
9	001111110	16	1.624651991855e-17
9	001111110	17	1.624703275591e-17
9	001111111	0	2.508178356890e-10
9	001111111	1	2.508178356890e-10
9	001111111	2	2.508178356890e-10
9	001111111	3	2.951292736342e-12
9	001111111	4	2.951292736342e-12
9	001111111	5	2.951292736342e-12
9	001111111	6	2.951292672622e-12
9	001111111	7	2.951292672622e-12
9	001111111	8	2.951292672622e-12
9	001111111	9	4.766393699040e-17
9	001111111	10	4.766393699040e-17
9	001111111	11	4.766393699040e-17
9	001111111	12	4.760021618004e-17
9	001111111	13	4.760021618004e-17
9	001111111	14	4.760021618004e-17
9	001111111	15	6.524912753378e-20
9	001111111	16	6.524912753378e-20
9	001111111	17	6.524912753378e-20
9	010000000	0	1.624703275591e-17
9	010000000	1	1.624703275591e-17
9	010000000	2	1.624703275591e-17
9	010000000	3	1.182072061039e-14
9	010000000	4	1.182072061039e-14
9	010000000	5	1.182072061039e-14
9	010000000	6	1.182078433120e-14
9	010000000	7	1.182078433120e-14
9	010000000	8	1.182078433120e-14
9	010000000	9	1.185258152738e-14
9	010000000	10	1.185258152738e-14
9	010000000	11	1.185258152738e-14
9	010000000	12	1.185264524819e-14
9	010000000	13	1.185264524819e-14
9	010000000	14	1.185264524819e-14
9	010000000	15	1.007300544936e-12
9	010000000	16	1.007300544936e-12
9	010000000	17	1.007300544936e-12
9	010000001	0	4.045511156222e-15
9	010000001	1	4.045383459718e-15
9	010000001	2	6.525220663812e-20
9	010000001	3	2.943359431987e-12
9	010000001	4	2.943343501530e-12
9	010000001	5	4.747303149394e-17
9	010000001	6	2.943359368012e-12
9	010000001	7	4.747328740081e-17
9	010000001	8	4.747302944257e-17
9	010000001	9	2.951292800318e-12
9	010000001	10	2.947310376858e-12
9	010000001	11	4.772817166997e-17
9	010000001	12	2.947326243339e-12
9	010000001	13	4.772842757683e-17
9	010000001	14	4.760098493250e-17
9	010000001	15	2.508099183781e-10
9	010000001	16	4.045574622149e-15
9	010000001	17	4.045383714601e-15
9	010000010	0	4.045384224368e-15
9	010000010	1	4.760149469898e-17
9	010000010	2	4.747302945080e-17
9	010000010	3	2.943359305055e-12
9	010000010	4	9.876729441084e-13
9	010000010	5	1.182059342161e-14
9	010000010	6	9.876888103343e-13
9	010000010	7	1.182059342161e-14
9	010000010	8	4.747302945080e-17
9	010000010	9	2.943422898424e-12
9	010000010	10	1.188431525559e-14
9	010000010	11	9.876888103343e-13
9	010000010	12	1.188431525559e-14
9	010000010	13	9.876729441084e-13
9	010000010	14	4.760149469898e-17
9	010000010	15	2.943422898424e-12
9	010000010	16	2.943359305055e-12
9	010000010	17	4.045384224368e-15
9	010000011	0	1.007300671868e-12
9	010000011	1	1.185270820231e-14
9	010000011	2	1.914214337294e-19
9	010000011	3	7.328964669588e-10
9	010000011	4	2.459305629556e-10
9	010000011	5	4.753649433784e-17
9	010000011	6	2.459345137093e-10
9	010000011	7	4.753623945871e-17
9	010000011	8	1.906547367502e-19
9	010000011	9	7.329123017076e-10
9	010000011	10	2.955243617492e-12
9	010000011	11	3.998354946690e-15
9	010000011	12	2.959178504973e-12
9	010000011	13	3.982488465939e-15
9	010000011	14	1.911706614417e-19
9	010000011	15	7.329122699112e-10
9	010000011	16	1.185245331906e-14
9	010000011	17	1.624652298943e-17
9	010000100	0	9.481836540661e-17
9	010000100	1	3.167154083948e-17
9	010000100	2	4.045511156222e-15
9	010000100	3	1.967444123103e-12
9	010000100	4	3.998227505078e-15
9	010000100	5	2.943359431987e-12
9	010000100	6	4.747302944257e-17
9	010000100	7	2.939424543737e-12
9	010000100	8	6.333875579201e-17
9	010000100	9	2.357848428418e-14
9	010000100	10	9.838013316439e-13
9	010000100	11	2.951292800318e-12
9	010000100	12	4.760098493250e-17
9	010000100	13	1.967554935885e-12
9	010000100	14	7.870411928620e-15
9	010000100	15	4.045383714601e-15
9	010000100	16	2.488582139966e-10
9	010000100	17	1.577166701208e-14
9	010000101	0	2.360977298625e-14
9	010000101	1	7.854417239547e-15
9	010000101	2	1.624779945289e-17
9	010000101	3	4.898935866526e-10
9	010000101	4	9.915919648538e-13
9	010000101	5	1.182078484199e-14
9	010000101	6	1.182072035346e-14
9	010000101	7	1.180491784737e-14
9	010000101	8	2.543725132209e-19
9	010000101	9	5.871042586761e-12
9	010000101	10	2.439749081377e-10
9	010000101	11	1.188431474582e-14
9	010000101	12	1.183665157968e-14
9	010000101	13	7.901827563564e-15
9	010000101	14	3.160808003462e-17
9	010000101	15	1.007268748506e-12
9	010000101	16	9.994305790662e-13
9	010000101	17	6.334002816096e-17
9	010000110	0	2.360977247648e-14
9	010000110	1	3.823351479822e-19
9	010000110	2	1.182078433325e-14
9	010000110	3	4.898935866521e-10
9	010000110	4	3.982552188801e-15
9	010000110	5	2.943327761980e-12
9	010000110	6	3.966621728250e-15
9	010000110	7	1.963556454014e-12
9	010000110	8	2.543745604759e-19
9	010000110	9	5.871010980729e-12
9	010000110	10	7.965166557800e-15
9	010000110	11	2.459345137732e-10
9	010000110	12	4.772817371722e-17
9	010000110	13	1.967507335931e-12
9	010000110	14	3.173501188884e-17
9	010000110	15	1.182097549568e-14
9	010000110	16	2.469220599738e-10
9	010000110	17	6.346696001518e-17
9	010000111	0	5.878833346643e-12
9	010000111	1	7.927099437570e-17
9	010000111	2	4.766393699862e-17
9	010000111	3	1.219835030764e-07
9	010000111	4	9.916237617931e-13
9	010000111	5	1.183658709012e-14
9	010000111	6	9.876888100774e-13
9	010000111	7	7.885769148555e-15
9	010000111	8	1.021584580224e-21
9	010000111	9	1.461881734202e-09
9	010000111	10	9.995570666589e-13
9	010000111	11	9.955903817258e-13
9	010000111	12	1.188425102399e-14
9	010000111	13	7.901699865013e-15
9	010000111	14	1.274498469431e-19
9	010000111	15	2.943422770728e-12
9	010000111	16	9.916549867753e-13
9	010000111	17	2.548873896192e-19
9	010001000	0	1.605943357209e-17
9	010001000	1	4.013904098845e-15
9	010001000	2	4.045511156222e-15
9	010001000	3	7.870030619196e-15
9	010001000	4	1.963556453502e-12
9	010001000	5	2.943343628205e-12
9	010001000	6	4.753649844879e-17
9	010001000	7	9.798505774273e-13
9	010001000	8	2.357784911514e-14
9	010001000	9	6.346823647865e-17
9	010001000	10	1.967475793617e-12
9	010001000	11	1.971442478550e-12
9	010001000	12	3.982742839423e-15
9	010001000	13	7.965293998397e-15
9	010001000	14	1.967507463627e-12
9	010001000	15	4.045383714601e-15
9	010001000	16	1.955813167667e-12
9	010001000	17	5.867043915513e-12
9	010001001	0	3.998798959451e-15
9	010001001	1	9.994303241829e-13
9	010001001	2	1.624779945289e-17
9	010001001	3	1.959637624180e-12
9	010001001	4	4.889216061043e-10
9	010001001	5	1.182072086323e-14
9	010001001	6	1.183639720620e-14
9	010001001	7	3.935143138173e-15
9	010001001	8	9.469015708892e-17
9	010001001	9	1.580359088318e-14
9	010001001	10	4.898935710392e-10
9	010001001	11	7.917567369395e-15
9	010001001	12	9.838171983857e-13
9	010001001	13	4.785587021295e-17
9	010001001	14	7.901636400110e-15
9	010001001	15	1.007268748506e-12
9	010001001	16	7.854672122789e-15
9	010001001	17	2.356242536351e-14
9	010001010	0	3.967192927748e-15
9	010001010	1	3.982614893154e-15
9	010001010	2	1.182078433325e-14
9	010001010	3	1.959637623670e-12
9	010001010	4	1.963556391059e-12
9	010001010	5	2.939424225647e-12
9	010001010	6	3.966621985193e-15
9	010001010	7	3.998100577322e-15
9	010001010	8	9.469015913618e-17
9	010001010	9	1.577198485148e-14
9	010001010	10	1.959653427960e-12
9	010001010	11	3.911357618544e-12
9	010001010	12	6.365888607235e-17
9	010001010	13	9.759314934739e-13
9	010001010	14	7.901763331964e-15
9	010001010	15	1.182097549568e-14
9	010001010	16	1.965914493577e-14
9	010001010	17	2.356242536555e-14
9	010001011	0	9.878310390093e-13
9	010001011	1	9.916551779378e-13
9	010001011	2	4.766393699862e-17
9	010001011	3	4.879497682938e-10
9	010001011	4	4.889255255068e-10
9	010001011	5	1.182078330757e-14
9	010001011	6	9.876888735464e-13
9	010001011	7	1.605714166195e-17
9	010001011	8	3.802817635991e-19
9	010001011	9	3.927224228019e-12
9	010001011	10	4.879536560261e-10
9	010001011	11	1.574005995777e-14
